,Mês,Identificação,Nome do Produto,Un,Quantidade,Custo Unitário,Custo Total,Valor Unitário,Valor Total,Margem
1313,Agosto,1580,HELANCA 100% POLIESTER - CHUMBO,KG,105.26,16.3198,1717.83,31.36,3300.53,47.95
1314,Agosto,1253,HELANCA 100% POLIESTER - LARANJA,KG,26.67,20.5301,547.54,29.75,793.41,30.99
1315,Agosto,1633,HELANCA 100% POLIESTER - MARROM,KG,59.77,21.8999,1308.96,28.9,1727.35,24.22
1316,Agosto,1248,HELANCA 100% POLIESTER - PRETO,KG,108.37,19.1301,2073.13,30.63,3319.36,37.54
1317,Agosto,1249,HELANCA 100% POLIESTER - VERDE BANDEIRA,KG,297.08,17.9499,5332.58,29.25,8689.52,38.63
1318,Agosto,1343,HELANCA 100% POLIESTER - VERDE MUSGO,KG,4.0,17.06,68.24,38.5,154.0,55.69
1319,Agosto,1130,HELANCA 100% POLIESTER - VERMELHO,KG,5.87,18.9693,111.35,34.7,203.69,45.33
1320,Agosto,1543,MALHA ESPORTIVA 100% POLIESTER -AMARELO,KG,64.79,16.9902,1100.8,35.47,2298.24,52.1
1321,Agosto,1502,MALHA ESPORTIVA 100% POLIESTER -BANDEIRA,KG,120.98,22.5399,2726.88,35.38,4279.94,36.29
1322,Agosto,1146,MALHA ESPORTIVA 100% POLIESTER -BRANCO,KG,6868.775,13.9745,95988.05,28.96,198933.37,51.75
1323,Agosto,1529,MALHA ESPORTIVA 100% POLIESTER -LARANJA,KG,61.31,20.3195,1245.79,38.18,2340.85,46.78
1324,Agosto,1530,MALHA ESPORTIVA 100% POLIESTER -LIMAO,KG,83.06,19.81,1645.42,35.4,2939.92,44.03
1325,Agosto,1573,MALHA ESPORTIVA 100% POLIESTER -MARINHO,KG,96.42,19.5499,1885.01,36.88,3555.58,46.98
1326,Agosto,1577,MALHA ESPORTIVA 100% POLIESTER -PINK,KG,24.83,24.0797,597.9,37.93,941.69,36.51
1327,Agosto,1565,MALHA ESPORTIVA 100% POLIESTER -PRATA,KG,63.11,17.8901,1129.05,36.38,2295.86,50.82
1328,Agosto,1501,MALHA ESPORTIVA 100% POLIESTER -PRETO,KG,422.255,16.463,6951.61,37.04,15641.13,55.56
1329,Agosto,1156,MALHA ESPORTIVA 100% POLIESTER -ROYAL,KG,268.13,19.7399,5292.88,34.62,9282.76,42.98
1330,Agosto,1500,MALHA ESPORTIVA 100% POLIESTER -VERMELHO,KG,94.26,20.6301,1944.6,37.25,3510.86,44.61
1331,Agosto,1570,MEIA MALHA 100% POLIESTER - AM CANARIO,KG,596.535,17.4228,10393.36,30.65,18281.15,43.15
1332,Agosto,1568,MEIA MALHA 100% POLIESTER - AZ MARINHO,KG,518.2,17.1718,8898.45,29.98,15537.52,42.73
1333,Agosto,1571,MEIA MALHA 100% POLIESTER - AZ MOTORISTA,KG,143.67,17.9799,2583.18,33.05,4748.91,45.6
1334,Agosto,1567,MEIA MALHA 100% POLIESTER - AZUL ROYAL,KG,566.58,17.3693,9841.14,29.21,16548.94,40.53
1335,Agosto,1588,MEIA MALHA 100% POLIESTER - BEGE,KG,150.95,18.0699,2727.66,29.84,4504.08,39.44
1336,Agosto,1312,MEIA MALHA 100% POLIESTER - BRANCA,KG,4119.097,15.4717,63729.6,26.85,110615.35,42.39
1337,Agosto,1572,MEIA MALHA 100% POLIESTER - CINZA PRATA,KG,169.16,17.2,2909.56,30.74,5200.44,44.05
1338,Agosto,1566,MEIA MALHA 100% POLIESTER - FERRARI,KG,213.47,18.7999,4013.23,31.06,6630.85,39.48
1339,Agosto,1596,MEIA MALHA 100% POLIESTER - LARANJA,KG,97.54,17.6163,1718.3,32.26,3146.31,45.39
1340,Agosto,1682,MEIA MALHA 100% POLIESTER -  NAUTICO,KG,290.912,18.4434,5365.43,28.02,8151.03,34.17
1341,Agosto,1589,MEIA MALHA 100% POLIESTER - PEROLA,KG,16.75,17.9802,301.17,33.9,567.78,46.96
1342,Agosto,1587,MEIA MALHA 100% POLIESTER - PETROLEO,KG,89.46,20.52,1835.72,29.65,2652.07,30.78
1343,Agosto,1579,MEIA MALHA 100% POLIESTER - PINK,KG,81.9,16.8525,1380.22,29.25,2395.75,42.39
1344,Agosto,1563,MEIA MALHA 100% POLIESTER - PRETO,KG,1377.99,18.6445,25691.98,27.09,37328.62,31.17
1345,Agosto,1646,MEIA MALHA 100% POLIESTER - ROSA BEBE,KG,116.17,17.1502,1992.34,31.27,3632.83,45.16
1346,Agosto,1578,MEIA MALHA 100% POLIESTER - VERDE FOLHA,KG,388.43,19.2647,7483.01,30.05,11670.39,35.88
1347,Agosto,23,M/M 100% ALGODAO PENTEADA - AZ MARINHO,KG,25.76,26.7705,689.61,50.21,1293.43,46.68
1348,Agosto,1326,M/M 100% ALGODAO PENTEADA - BRANCO,KG,9.73,23.5385,229.03,48.06,467.61,51.02
1349,Agosto,179,M/M 100% ALGODAO PENTEADA - PRETA,KG,165.204,25.5565,4222.05,38.39,6342.75,33.44
1350,Agosto,1551,MM 96% POLIESTER/4% ELASTANO - BRANCO,KG,168.72,26.59,4486.27,36.46,6152.28,27.08
1351,Agosto,1475,M/M PIQUET 50%POL/50%ALG - AZ MOTORISTA,KG,61.09,25.4599,1555.35,48.82,2982.53,47.85
1352,Agosto,1465,M/M PIQUET 50%POL/50%ALG - AZUL MARINHO,KG,629.365,21.4193,13480.56,47.64,29983.52,55.04
1353,Agosto,1491,M/M PIQUET 50%POL/50%ALG - AZUL ROYAL,KG,199.08,24.1901,4815.77,46.07,9171.54,47.49
1354,Agosto,172,M/M PIQUET 50%POL/50%ALG - BRANCO,KG,181.15,17.6087,3189.83,44.08,7985.68,60.06
1355,Agosto,1520,M/M PIQUET 50%POL/50%ALG - CINZA CHUMBO,KG,131.55,20.0099,2632.31,44.76,5888.07,55.29
1356,Agosto,1519,M/M PIQUET 50%POL/50%ALG - CINZA PRATA,KG,35.08,23.1505,812.12,47.92,1681.14,51.69
1357,Agosto,42,M/M PIQUET 50%POL/50%ALG - GRAFITE,KG,92.975,24.6798,2294.61,48.6,4518.45,49.22
1358,Agosto,1470,M/M PIQUET 50%POL/50%ALG - PRETO,KG,495.865,20.4751,10152.92,47.97,23786.6,57.32
1359,Agosto,1521,M/M PIQUET 50%POL/50%ALG - VD BANDEIRA,KG,106.605,25.9297,2764.24,49.67,5294.7,47.79
1360,Agosto,1473,M/M PIQUET 50%POL/50%ALG - VERDE MUSGO,KG,128.45,21.4196,2751.36,47.48,6098.54,54.88
1361,Agosto,1464,M/M PIQUET 50%POL/50%ALG - VERMELHO,KG,81.72,25.0501,2047.1,47.75,3901.78,47.53
1362,Agosto,1602,M/M PIQUET 50%POL/50%ALG - VINHO,KG,17.21,27.3079,469.97,51.92,893.57,47.41
1363,Agosto,1655,M/M PIQUET 65%POLI.35%VISC - AZ MARINHO,KG,112.605,21.22,2389.48,37.06,4172.64,42.73
1364,Agosto,453,M/M PIQUET 65%POLI.35%VISC - BRANCO,KG,17.915,18.3499,328.74,42.75,765.92,57.08
1365,Agosto,1659,M/M PIQUET 65%POLI. 35%VISC - CZ PRATA,KG,283.7,19.8199,5622.93,32.0,9078.4,38.06
1366,Agosto,1552,M/M PIQUET 65%POLI. 35%VISC - MESCLA,KG,75.225,19.3302,1454.12,41.94,3154.64,53.91
1367,Agosto,1656,M/M PIQUET 65%POLI. 35%VISC - PRETO,KG,52.77,20.9801,1107.12,40.25,2124.01,47.88
1368,Agosto,1691,M/M PIQUET - 65% POLIESTER/35% - CHUMBO,KG,4.125,21.04,86.79,42.68,176.07,50.71
1369,Agosto,1690,M/M PIQUET - 65% POLIESTER/35% - ROYAL,KG,93.18,21.68,2020.15,38.34,3572.29,43.45
1370,Agosto,1621,M/M PV 65%POLIEST. 35%VISC. - AM CANARIO,KG,122.758,19.69,2417.11,36.41,4469.92,45.92
1371,Agosto,1628,M/M PV 65%POLIEST. 35%VISC. - AM OURO,KG,157.28,20.3001,3192.81,34.4,5411.07,40.99
1372,Agosto,1607,M/M PV 65%POLIEST. 35%VISC. - AZ MARINHO,KG,2780.822,19.6829,54734.87,34.65,96349.35,43.19
1373,Agosto,1645,M/M PV 65%POLIEST. 35%VISC. - AZUL BEBE,KG,37.07,17.7901,659.48,32.18,1192.8,44.71
1374,Agosto,1606,M/M PV 65%POLIEST. 35%VISC. - AZUL ROYAL,KG,2238.41,20.3752,45608.19,36.04,80677.85,43.47
1375,Agosto,1631,M/M PV 65%POLIEST. 35%VISC. - BANDEIRA,KG,6.1,24.1901,147.56,41.05,250.39,41.07
1376,Agosto,1612,M/M PV 65%POLIEST. 35%VISC. - BEGE AREIA,KG,234.81,19.6711,4618.98,34.56,8115.36,43.08
1377,Agosto,1544,M/M PV 65%POLIEST. 35%VISC. - BRANCO,KG,2968.95,16.4214,48754.47,30.8,91442.4,46.68
1378,Agosto,1644,M/M PV 65%POLIEST. 35%VISC. - CAQUI,KG,297.52,20.46,6087.26,34.78,10347.77,41.17
1379,Agosto,1632,M/M PV 65%POLIEST. 35%VISC. - CELESTE,KG,83.69,19.3501,1619.41,33.95,2841.54,43.01
1380,Agosto,1629,M/M PV 65%POLIEST. 35%VISC. - CZ CHUMBO,KG,1026.74,19.6386,20163.81,35.83,36790.02,45.19
1381,Agosto,1613,M/M PV 65%POLIEST. 35%VISC. - CZ. FARDAS,KG,39.13,19.7899,774.38,33.2,1299.12,40.39
1382,Agosto,1662,M/M PV 65%POLIEST. 35%VISC. - CZ FORTE,KG,51.56,25.5589,1317.82,33.5,1727.37,23.71
1383,Agosto,1617,M/M PV 65%POLIEST. 35%VISC. - CZ PRATA,KG,568.785,18.4815,10512.01,32.5,18482.99,43.13
1384,Agosto,1627,M/M PV 65%POLIEST. 35%VISC. - ESMERALDA,KG,12.0,22.12,265.44,35.57,426.8,37.81
1385,Agosto,1610,M/M PV 65%POLIEST. 35%VISC. - FERRARI,KG,1099.8,20.5338,22583.15,34.93,38420.31,41.22
1386,Agosto,1635,M/M PV 65%POLIEST. 35%VISC. - GRAFITE,KG,825.12,20.3995,16832.08,35.12,28976.32,41.91
1387,Agosto,1622,M/M PV 65%POLIEST. 35%VISC. - JADE,KG,257.47,23.3387,6009.04,37.33,9610.28,37.47
1388,Agosto,1615,M/M PV 65%POLIEST. 35%VISC. - LARANJA,KG,647.25,19.6816,12738.96,35.81,23174.95,45.03
1389,Agosto,1643,M/M PV 65%POLIEST. 35%VISC. - MARROM,KG,143.89,20.6699,2974.2,36.0,5179.4,42.58
1390,Agosto,1634,M/M PV 65%POLIEST. 35%VISC. - MOTORISTA,KG,614.05,19.0286,11684.57,35.87,22028.28,46.96
1391,Agosto,1641,M/M PV 65%POLIEST. 35%VISC. - PEROLA,KG,17.16,24.4959,420.35,37.11,636.75,33.99
1392,Agosto,1619,M/M PV 65%POLIEST. 35%VISC. - PETROLEO,KG,310.3,21.7,6733.54,35.94,11153.72,39.63
1393,Agosto,1616,M/M PV 65%POLIEST. 35%VISC. - PINK,KG,184.53,19.4299,3585.41,38.54,7112.58,49.59
1394,Agosto,1609,M/M PV 65%POLIEST. 35%VISC. - PRETO,KG,4220.409,19.082,80534.0,34.53,145734.02,44.74
1395,Agosto,1625,M/M PV 65%POLIEST. 35%VISC. - ROXO,KG,198.735,20.3352,4041.32,36.25,7204.38,43.9
1396,Agosto,1611,M/M PV 65%POLIEST. 35%VISC. - VD FOLHA,KG,1129.15,23.4383,26465.36,34.91,39416.85,32.86
1397,Agosto,1626,M/M PV 65%POLIEST. 35%VISC. - VD LIMAO,KG,151.09,22.9458,3466.89,33.81,5107.79,32.13
1398,Agosto,1623,M/M PV 65%POLIEST. 35%VISC. - VD MUSGO,KG,726.74,20.0524,14572.91,35.18,25567.02,43.0
1399,Agosto,1624,M/M PV 65%POLIEST. 35%VISC. - VERDE AGUA,KG,82.31,18.6066,1531.51,36.19,2978.62,48.58
1400,Agosto,1608,M/M PV 65%POLIEST. 35%VISC. - VERMELHO,KG,515.47,20.8199,10732.06,35.13,18106.44,40.73
1401,Agosto,1620,M/M PV 65%POLIEST. 35%VISC. - VINHO,KG,343.46,19.8683,6823.99,35.81,12300.07,44.52
1402,Agosto,842,M/M PV 67%POLIEST. 33%VISC. - MESCLA,KG,1534.94,19.2817,29596.33,35.33,54231.67,45.43
1403,Agosto,939,MOLETOM PA FLANELADO - BRANCO,KG,35.41,18.7099,662.52,36.9,1306.63,49.3
1404,Agosto,1494,PUNHO AD. 50%ALG / 50%POLI - AZ MARINHO,PC,1224.0,0.5108,625.32,2.23,2734.85,77.14
1405,Agosto,1007,PUNHO AD. 50%ALG / 50%POLI - AZUL ROYAL,PC,354.0,0.53,187.62,2.22,785.9,76.13
1406,Agosto,1004,PUNHO AD. 50%ALG / 50%POLI - BRANCO,PC,575.0,0.44,253.0,2.24,1289.0,80.37
1407,Agosto,1550,PUNHO AD. 50%ALG / 50%POLI - CINZA PRATA,PC,102.0,0.47,47.94,2.39,243.6,80.32
1408,Agosto,1557,PUNHO AD. 50%ALG / 50%POLI - CZ CHUMBO,PC,360.0,0.46,165.6,2.36,848.7,80.49
1409,Agosto,1006,PUNHO AD. 50%ALG / 50%POLI - GRAFITE,PC,45.0,0.52,23.4,2.28,102.4,77.15
1410,Agosto,1558,PUNHO AD. 50%ALG / 50%POLI - MOTORISTA,PC,72.0,0.5,36.0,2.34,168.7,78.66
1411,Agosto,1492,PUNHO AD. 50%ALG / 50%POLI - PRETO,PC,923.0,0.7169,661.79,2.25,2077.9,68.15
1412,Agosto,1541,PUNHO AD. 50%ALG / 50%POLI - VD BANDEIRA,PC,433.0,0.53,229.49,2.34,1012.2,77.33
1413,Agosto,1549,PUNHO AD. 50%ALG / 50%POLI - VERDE MUSGO,PC,243.0,0.52,126.36,2.19,532.4,76.27
1414,Agosto,1493,PUNHO AD. 50%ALG / 50%POLI - VERMELHO,PC,51.0,0.52,26.52,2.32,118.1,77.54
1415,Agosto,1604,PUNHO AD. 50%ALG / 50%POLI - VINHO,PC,16.0,0.6037,9.66,2.36,37.7,74.38
1416,Agosto,1650,PUNHO M/M 98% ALG 2% ELAST - AZ. MARINHO,KG,0.89,27.5842,24.55,48.69,43.33,43.34
1417,Agosto,282,PUNHO M/M 98% ALG 2% ELAST - BRANCO,KG,0.31,25.5161,7.91,50.9,15.78,49.87
1418,Agosto,1225,PUNHO M/M 98% ALG 2% ELAST - PRETO,KG,4.194,27.0004,113.24,47.94,201.04,43.67
1419,Agosto,1661,PUNHO PV RETILINEO - CZ PRATA,PC,1288.0,0.52,669.76,2.15,2769.2,75.81
1420,Agosto,1554,PUNHO PV RETILINEO - MESCLA,PC,147.0,0.46,67.62,2.22,326.9,79.31
1421,Agosto,1693,PUNHO RET. P/MALHA PIQUET - 65 - CHUMBO,PC,10.0,0.52,5.2,2.55,25.54,79.64
1422,Agosto,1697,PUNHO RET. P/MALHA PIQUET - 65 - MARINHO,PC,305.0,0.62,189.1,1.98,604.94,68.74
1423,Agosto,1699,PUNHO RET. P/MALHA PIQUET - 65 - PRETO,PC,145.0,0.63,91.35,2.4,348.0,73.75
1424,Agosto,1692,PUNHO RET. P/MALHA PIQUET - 65 - ROYAL,PC,253.0,0.54,136.62,2.33,590.5,76.86
1425,Agosto,1702,PUNHO RET. P/MALHA PIQUET - BRANCO,PC,18.0,0.48,8.64,2.4,43.2,80.0
1426,Agosto,1710,RIBANA PP 100% PES. - AMARELO BRILHANTE,KG,0.96,19.5416,18.76,48.73,46.78,59.9
1427,Agosto,1698,RIBANA PP 100% PES. - AZUL MOTORISTA,KG,0.095,19.1578,1.82,48.0,4.56,60.09
1428,Agosto,1705,RIBANA PP 100% PES. - BEGE,KG,1.79,19.3072,34.56,48.0,85.92,59.78
1429,Agosto,1707,RIBANA PP 100% PES. - CINZA PRATA,KG,0.73,19.315,14.1,48.66,35.52,60.3
1430,Agosto,1688,RIBANA PP 100% PES. - LARANJA,KG,0.67,20.3582,13.64,50.63,33.92,59.79
1431,Agosto,1685,RIBANA PP 100% PES. - MARINHO,KG,31.73,19.8679,630.41,46.78,1484.31,57.53
1432,Agosto,1686,RIBANA PP 100% PES. - NAUTICO,KG,9.95,19.9618,198.62,48.25,480.07,58.63
1433,Agosto,1709,RIBANA PP 100% PES. - PETROLEO,KG,1.38,22.6231,31.22,48.0,66.24,52.87
1434,Agosto,1706,RIBANA PP 100% PES. - PRETO,KG,20.755,21.0508,436.91,46.67,968.59,54.89
1435,Agosto,1708,RIBANA PP 100% PES. - ROSA BEBE,KG,1.75,19.2571,33.7,48.79,85.38,60.53
1436,Agosto,1687,RIBANA PP 100% PES. - ROYAL,KG,23.148,20.0898,465.04,45.98,1064.46,56.31
1437,Agosto,1703,RIBANA PP 100% PES. - VERDE FOLHA,KG,8.925,21.5002,191.89,47.9,427.55,55.12
1438,Agosto,1704,RIBANA PP 100% PES. - VERMELHO FERRARI,KG,11.44,20.479,234.28,45.58,521.39,55.07
1439,Agosto,1293,RIBANA PV 65%P / 35%V - AMARELO CANARIO,KG,18.54,26.2394,486.48,48.06,891.04,45.4
1440,Agosto,1098,RIBANA PV 65%P / 35%V - AMARELO OURO,KG,2.88,25.9201,74.65,48.59,139.95,46.66
1441,Agosto,119,RIBANA PV 65%P / 35%V - AZUL BEBE,KG,1.475,24.3389,35.9,49.7,73.31,51.03
1442,Agosto,122,RIBANA PV 65%P / 35%V - AZUL MARINHO,KG,54.355,26.6829,1450.35,48.38,2629.53,44.84
1443,Agosto,1298,RIBANA PV 65%P / 35%V - AZUL MOTORISTA,KG,15.33,25.5094,391.06,47.7,731.31,46.53
1444,Agosto,120,RIBANA PV 65%P / 35%V - AZUL ROYAL,KG,59.073,27.1428,1603.41,47.37,2798.5,42.7
1445,Agosto,117,RIBANA PV 65%P / 35%V - BEGE,KG,0.15,15.6666,2.35,50.0,7.5,68.67
1446,Agosto,1630,RIBANA PV 65%P / 35%V - BEGE AREIA,KG,3.38,27.7307,93.73,47.48,160.49,41.6
1447,Agosto,114,RIBANA PV 65%P / 35%V - BRANCO,KG,79.05,23.8098,1882.17,47.76,3775.27,50.14
1448,Agosto,1595,RIBANA PV 65%P / 35%V - CAQUI,KG,4.65,26.4408,122.95,46.5,216.24,43.14
1449,Agosto,1593,RIBANA PV 65%P / 35%V - CELESTE,KG,3.58,25.8994,92.72,46.88,167.84,44.76
1450,Agosto,1507,RIBANA PV 65%P / 35%V - CINZA CHUMBO,KG,24.455,26.5017,648.1,48.31,1181.47,45.14
1451,Agosto,1240,RIBANA PV 65%P / 35%V - CINZA FARDAS,KG,4.2,29.25,122.85,47.0,197.4,37.77
1452,Agosto,1408,RIBANA PV 65%P / 35%V - CINZA PRATA,KG,12.285,25.2787,310.55,48.65,597.66,48.04
1453,Agosto,123,RIBANA PV 65%P / 35%V - CZ FORTE,KG,1.638,29.188,47.81,48.69,79.75,40.05
1454,Agosto,1591,RIBANA PV 65%P / 35%V - ESMERALDA,KG,0.56,28.8214,16.14,50.25,28.14,42.64
1455,Agosto,1498,RIBANA PV 65%P / 35%V - FERRARI,KG,32.505,27.0656,879.77,47.59,1546.87,43.13
1456,Agosto,1586,RIBANA PV 65%P / 35%V - GRAFITE,KG,19.125,27.6773,529.33,47.88,915.73,42.2
1457,Agosto,1499,RIBANA PV 65%P / 35%V - JADE,KG,5.045,29.8414,150.55,48.7,245.71,38.73
1458,Agosto,1186,RIBANA PV 65%P / 35%V - LARANJA,KG,22.31,27.1613,605.97,48.18,1074.79,43.62
1459,Agosto,1441,RIBANA PV 65%P / 35%V - MARROM,KG,5.315,27.2191,144.67,46.9,249.29,41.97
1460,Agosto,177,RIBANA PV 65%P / 35%V - MESCLA,KG,36.9,21.01,775.27,46.87,1729.66,55.18
1461,Agosto,917,RIBANA PV 65%P / 35%V - PEROLA,KG,0.3,28.1666,8.45,45.9,13.77,38.63
1462,Agosto,1374,RIBANA PV 65%P / 35%V - PETROLEO,KG,14.025,28.2502,396.21,46.85,657.04,39.7
1463,Agosto,1247,RIBANA PV 65%P / 35%V - PINK,KG,9.03,25.9811,234.61,47.7,430.7,45.53
1464,Agosto,124,RIBANA PV 65%P / 35%V - PRETO,KG,129.719,26.4429,3430.15,47.56,6169.68,44.4
1465,Agosto,1295,RIBANA PV 65%P / 35%V - ROXO,KG,8.16,26.9093,219.58,48.99,399.76,45.07
1466,Agosto,121,RIBANA PV 65%P / 35%V - VERDE AGUA,KG,2.71,25.5313,69.19,48.8,132.26,47.69
1467,Agosto,237,RIBANA PV 65%P / 35%V - VERDE BANDEIRA,KG,0.15,29.6666,4.45,48.0,7.2,38.19
1468,Agosto,1506,RIBANA PV 65%P / 35%V - VERDE FOLHA,KG,27.99,30.1404,843.63,48.07,1345.51,37.3
1469,Agosto,951,RIBANA PV 65%P / 35%V - VERDE LIMAO,KG,5.5,25.1963,138.58,47.01,258.55,46.4
1470,Agosto,1286,RIBANA PV 65%P / 35%V - VERDE MUSGO,KG,23.94,27.3759,655.38,47.13,1128.37,41.92
1471,Agosto,118,RIBANA PV 65%P / 35%V - VERMELHO,KG,14.89,27.3707,407.55,47.67,709.77,42.58
1472,Agosto,1301,RIBANA PV 65%P / 35%V - VINHO,KG,8.05,27.1515,218.57,47.63,383.4,42.99
1473,Setembro,1467,GOLA AD. 50%ALG/50%POLI - AZUL MARINHO,PC,1115.0,0.7467,832.59,2.22,2474.57,66.35
1474,Setembro,1476,GOLA AD. 50%ALG/50%POLI - AZUL MOTORISTA,PC,77.0,0.83,63.91,2.31,177.8,64.06
1475,Setembro,1002,GOLA AD. 50%ALG/50%POLI - AZUL ROYAL,PC,963.0,0.8766,844.17,2.27,2190.4,61.46
1476,Setembro,996,GOLA AD. 50%ALG/50%POLI - BRANCO,PC,355.0,0.66,234.3,2.33,827.56,71.69
1477,Setembro,1528,GOLA AD. 50%ALG/50%POLI - CINZA CHUMBO,PC,121.0,0.81,98.01,2.23,269.7,63.66
1478,Setembro,1524,GOLA AD. 50%ALG/50%POLI - CINZA PRATA,PC,177.0,0.6739,119.29,2.2,389.4,69.37
1479,Setembro,1001,GOLA AD. 50%ALG/50%POLI - GRAFITE,PC,91.0,0.88,80.08,2.23,202.7,60.49
1480,Setembro,1471,GOLA AD. 50%ALG/50%POLI - PRETO,PC,1791.0,0.7193,1288.37,2.19,3929.4,67.21
1481,Setembro,1526,GOLA AD. 50%ALG/50%POLI - VERDE BANDEIRA,PC,408.0,0.7672,313.02,2.31,942.1,66.77
1482,Setembro,1474,GOLA AD. 50%ALG/50%POLI - VERDE MUSGO,PC,550.0,0.85,467.5,2.4,1317.5,64.52
1483,Setembro,1466,GOLA AD. 50%ALG/50%POLI - VERMELHO,PC,312.0,0.84,262.08,2.23,696.5,62.37
1484,Setembro,1603,GOLA AD. 50%ALG/50%POLI - VINHO,PC,98.0,0.83,81.34,2.24,219.2,62.89
1485,Setembro,1574,GOLA AD.65%POLI / 35%VISC - AM CANARIO,PC,205.0,0.82,168.1,2.29,470.1,64.24
1486,Setembro,1545,GOLA AD.65%POLI / 35%VISC - AZ MOTORISTA,PC,73.0,0.85,62.05,2.29,167.4,62.93
1487,Setembro,1559,GOLA AD.65%POLI / 35%VISC - AZUL BEBE,PC,180.0,0.84,151.2,2.23,401.5,62.34
1488,Setembro,1537,GOLA AD.65%POLI / 35%VISC - AZUL MARINHO,PC,877.0,0.8374,734.41,2.3,2018.0,63.61
1489,Setembro,1536,GOLA AD.65%POLI / 35%VISC - AZUL ROYAL,PC,373.0,0.78,290.94,2.18,813.9,64.25
1490,Setembro,1582,GOLA AD.65%POLI / 35%VISC - BEGE,PC,20.0,0.6,12.0,2.46,49.2,75.61
1491,Setembro,1534,GOLA AD.65%POLI / 35%VISC - BRANCO,PC,249.0,0.84,209.16,2.31,574.8,63.61
1492,Setembro,1648,GOLA AD.65%POLI / 35%VISC - CINZA CHUMBO,PC,54.0,0.8574,46.3,2.2,118.8,61.03
1493,Setembro,1678,GOLA AD.65%POLI / 35%VISC - CINZA FORTE,PC,12.0,0.82,9.84,2.5,30.0,67.2
1494,Setembro,1576,GOLA AD.65%POLI / 35%VISC - CINZA PRATA,PC,8.0,0.85,6.8,2.39,19.1,64.4
1495,Setembro,1601,GOLA AD.65%POLI / 35%VISC - FERRARI,PC,254.0,0.926,235.22,2.12,537.6,56.25
1496,Setembro,1649,GOLA AD.65%POLI / 35%VISC - GRAFITE,PC,186.0,0.9,167.4,2.19,406.7,58.84
1497,Setembro,1584,GOLA AD.65%POLI / 35%VISC - JADE,PC,1.0,0.98,0.98,2.3,2.3,57.39
1498,Setembro,1651,GOLA AD.65%POLI / 35%VISC - LARANJA,PC,123.0,0.9,110.7,2.32,285.8,61.27
1499,Setembro,1553,GOLA AD.65%POLI / 35%VISC - MESCLA,PC,1121.0,0.7691,862.17,2.2,2470.1,65.1
1500,Setembro,1583,GOLA AD.65%POLI / 35%VISC - PETROLEO,PC,114.0,0.92,104.88,2.12,242.2,56.7
1501,Setembro,1535,GOLA AD.65%POLI / 35%VISC - PRETO,PC,1022.0,0.9174,937.68,2.23,2283.9,58.94
1502,Setembro,1581,GOLA AD.65%POLI / 35%VISC - VERDE FOLHA,PC,207.0,1.016,210.32,2.28,471.0,55.35
1503,Setembro,1555,GOLA AD.65%POLI / 35%VISC - VERDE MUSGO,PC,375.0,0.82,307.5,2.39,896.3,65.69
1504,Setembro,1538,GOLA AD.65%POLI / 35%VISC - VERMELHO,PC,77.0,0.9,69.3,2.32,178.3,61.13
1505,Setembro,1600,GOLA AD.65%POLI / 35%VISC - VINHO,PC,55.0,0.83,45.65,2.25,123.6,63.07
1506,Setembro,1657,GOLA PV RETILINEA - AZ MARINHO,PC,485.0,0.9414,456.6,2.18,1056.17,56.77
1507,Setembro,1701,GOLA PV RETILINEA - BRANCO,PC,112.0,0.78,87.36,2.34,262.5,66.72
1508,Setembro,1695,GOLA PV RETILINEA - CHUMBO,PC,10.0,0.84,8.4,2.0,20.0,58.0
1509,Setembro,1660,GOLA PV RETILINEA  - CZ PRATA,PC,936.0,26.95,25225.2,2.15,2012.4,-1153.4
1510,Setembro,1658,GOLA PV RETILINEA - PRETO,PC,212.0,0.9321,197.62,2.28,484.2,59.19
1511,Setembro,1694,GOLA PV RETILINEA  - ROYAL,PC,1.0,0.83,0.83,2.5,2.5,66.8
1512,Setembro,1714,GOLA PV RETILINEA - VERMELHO,UN,95.0,0.95,90.25,2.3,218.5,58.7
1513,Setembro,1251,HELANCA 100% POLIESTER - AMARELO OURO,KG,5.3,17.7094,93.86,31.15,165.1,43.15
1514,Setembro,1127,HELANCA 100% POLIESTER - AZUL MARINHO,KG,450.141,16.829,7575.45,28.65,12895.46,41.25
1515,Setembro,1125,HELANCA 100% POLIESTER - AZUL ROYAL,KG,739.742,17.0552,12616.46,26.75,19784.67,36.23
1516,Setembro,1129,HELANCA 100% POLIESTER - BRANCA,KG,200.24,14.25,2853.44,29.5,5906.09,51.69
1517,Setembro,1580,HELANCA 100% POLIESTER - CHUMBO,KG,65.265,16.3199,1065.12,29.63,1933.51,44.91
1518,Setembro,1253,HELANCA 100% POLIESTER - LARANJA,KG,4.64,20.5301,95.26,29.55,137.1,30.52
1519,Setembro,1633,HELANCA 100% POLIESTER - MARROM,KG,1.04,16.4038,17.06,27.9,29.02,41.21
1520,Setembro,1248,HELANCA 100% POLIESTER - PRETO,KG,221.915,19.1299,4245.23,28.5,6323.91,32.87
1521,Setembro,1249,HELANCA 100% POLIESTER - VERDE BANDEIRA,KG,161.642,17.7547,2869.91,28.37,4585.43,37.41
1522,Setembro,1130,HELANCA 100% POLIESTER - VERMELHO,KG,9.54,18.9706,180.98,32.05,305.76,40.81
